name,fileName,emotion,episode
100years,cropped_27,fear,epi32
100years,cropped_28,fear,epi32
100years,cropped_29,happy,epi32
100years,cropped_3,fear,epi32
100years,cropped_30,sad,epi32
100years,cropped_31,None,epi32
100years,cropped_32,surprise,epi32
100years,cropped_33,fear,epi32
100years,cropped_34,None,epi32
100years,cropped_35,fear,epi32
100years,cropped_36,None,epi32
100years,cropped_37,sad,epi32
100years,cropped_38,sad,epi32
100years,cropped_39,fear,epi32
100years,cropped_4,sad,epi32
100years,cropped_40,fear,epi32
100years,cropped_41,fear,epi32
100years,cropped_42,sad,epi32
100years,cropped_43,happy,epi32
100years,cropped_44,None,epi32
100years,cropped_45,sad,epi32
100years,cropped_46,None,epi32
100years,cropped_47,sad,epi32
100years,cropped_48,sad,epi32
100years,cropped_49,sad,epi32
100years,cropped_5,None,epi32
100years,cropped_50,surprise,epi32
100years,cropped_51,sad,epi32
100years,cropped_52,happy,epi32
100years,cropped_53,fear,epi32
100years,cropped_54,sad,epi32
100years,cropped_55,happy,epi32
100years,cropped_56,happy,epi32
100years,cropped_57,sad,epi32
100years,cropped_58,None,epi32
100years,cropped_59,sad,epi32
100years,cropped_6,None,epi32
100years,cropped_60,disgust,epi32
100years,cropped_61,None,epi32
100years,cropped_62,sad,epi32
100years,cropped_63,fear,epi32
100years,cropped_64,None,epi32
100years,cropped_65,None,epi32
100years,cropped_66,None,epi32
100years,cropped_67,sad,epi32
100years,cropped_68,sad,epi32
100years,cropped_69,sad,epi32
100years,cropped_7,sad,epi32
100years,cropped_70,angry,epi32
100years,cropped_71,sad,epi32
100years,cropped_72,sad,epi32
100years,cropped_73,fear,epi32
100years,cropped_74,sad,epi32
100years,cropped_75,sad,epi32
100years,cropped_76,sad,epi32
100years,cropped_77,sad,epi32
100years,cropped_78,fear,epi32
100years,cropped_79,sad,epi32
100years,cropped_8,happy,epi32
100years,cropped_80,happy,epi32
100years,cropped_81,sad,epi32
100years,cropped_82,fear,epi32
100years,cropped_83,None,epi32
100years,cropped_84,surprise,epi32
100years,cropped_85,happy,epi32
100years,cropped_86,fear,epi32
100years,cropped_87,sad,epi32
100years,cropped_88,None,epi32
100years,cropped_89,disgust,epi32
100years,cropped_9,sad,epi32
100years,cropped_90,happy,epi32
100years,cropped_91,None,epi32
100years,cropped_92,sad,epi32
100years,cropped_93,happy,epi32
100years,cropped_94,happy,epi32
100years,cropped_95,fear,epi32
100years,cropped_96,None,epi32
100years,cropped_97,None,epi32
100years,cropped_98,sad,epi32
100years,cropped_99,happy,epi32
100years,cropped_1,sad,epi33
100years,cropped_10,sad,epi33
100years,cropped_100,surprise,epi33
100years,cropped_11,sad,epi33
100years,cropped_12,sad,epi33
100years,cropped_13,sad,epi33
100years,cropped_14,None,epi33
100years,cropped_15,angry,epi33
100years,cropped_16,fear,epi33
100years,cropped_17,happy,epi33
100years,cropped_18,None,epi33
100years,cropped_19,fear,epi33
100years,cropped_2,surprise,epi33
100years,cropped_20,sad,epi33
100years,cropped_21,happy,epi33
100years,cropped_22,fear,epi33
100years,cropped_23,sad,epi33
100years,cropped_24,sad,epi33
100years,cropped_25,None,epi33
100years,cropped_26,sad,epi33
100years,cropped_27,sad,epi33
100years,cropped_28,None,epi33
100years,cropped_29,None,epi33
100years,cropped_3,None,epi33
100years,cropped_30,happy,epi33
100years,cropped_31,fear,epi33
100years,cropped_32,disgust,epi33
100years,cropped_33,None,epi33
100years,cropped_34,happy,epi33
100years,cropped_35,fear,epi33
100years,cropped_36,sad,epi33
100years,cropped_37,sad,epi33
100years,cropped_38,angry,epi33
100years,cropped_39,sad,epi33
100years,cropped_4,fear,epi33
100years,cropped_40,sad,epi33
100years,cropped_41,angry,epi33
100years,cropped_42,angry,epi33
100years,cropped_43,surprise,epi33
100years,cropped_44,fear,epi33
100years,cropped_45,sad,epi33
100years,cropped_46,sad,epi33
100years,cropped_47,sad,epi33
100years,cropped_48,fear,epi33
100years,cropped_49,angry,epi33
100years,cropped_5,fear,epi33
100years,cropped_50,fear,epi33
100years,cropped_51,sad,epi33
100years,cropped_52,None,epi33
100years,cropped_53,fear,epi33
100years,cropped_54,sad,epi33
100years,cropped_55,happy,epi33
100years,cropped_56,sad,epi33
100years,cropped_57,sad,epi33
100years,cropped_58,angry,epi33
100years,cropped_59,sad,epi33
100years,cropped_6,fear,epi33
100years,cropped_60,sad,epi33
100years,cropped_61,None,epi33
100years,cropped_62,sad,epi33
100years,cropped_63,sad,epi33
100years,cropped_64,None,epi33
100years,cropped_65,fear,epi33
100years,cropped_66,fear,epi33
100years,cropped_67,sad,epi33
100years,cropped_68,fear,epi33
100years,cropped_69,fear,epi33
100years,cropped_7,fear,epi33
100years,cropped_70,disgust,epi33
100years,cropped_71,None,epi33
100years,cropped_72,fear,epi33
100years,cropped_73,None,epi33
100years,cropped_74,sad,epi33
100years,cropped_75,None,epi33
100years,cropped_76,happy,epi33
100years,cropped_77,sad,epi33
100years,cropped_78,None,epi33
100years,cropped_79,sad,epi33
100years,cropped_8,sad,epi33
100years,cropped_80,angry,epi33
100years,cropped_81,sad,epi33
100years,cropped_82,sad,epi33
100years,cropped_83,fear,epi33
100years,cropped_84,None,epi33
100years,cropped_85,None,epi33
100years,cropped_86,fear,epi33
100years,cropped_87,None,epi33
100years,cropped_88,sad,epi33
100years,cropped_89,angry,epi33
100years,cropped_9,fear,epi33
100years,cropped_90,sad,epi33
100years,cropped_91,sad,epi33
100years,cropped_92,None,epi33
100years,cropped_93,happy,epi33
100years,cropped_94,happy,epi33
100years,cropped_95,happy,epi33
100years,cropped_96,sad,epi33
100years,cropped_97,happy,epi33
100years,cropped_98,sad,epi33
100years,cropped_99,angry,epi33
100years,cropped_1,sad,epi34
100years,cropped_10,sad,epi34
100years,cropped_100,fear,epi34
100years,cropped_11,fear,epi34
100years,cropped_12,fear,epi34
100years,cropped_13,angry,epi34
100years,cropped_14,sad,epi34
100years,cropped_15,fear,epi34
100years,cropped_16,fear,epi34
100years,cropped_17,sad,epi34
100years,cropped_18,disgust,epi34
100years,cropped_19,sad,epi34
100years,cropped_2,sad,epi34
100years,cropped_20,None,epi34
100years,cropped_21,sad,epi34
100years,cropped_22,sad,epi34
100years,cropped_23,fear,epi34
100years,cropped_24,fear,epi34
100years,cropped_25,fear,epi34
100years,cropped_26,None,epi34
100years,cropped_27,sad,epi34
100years,cropped_28,None,epi34
100years,cropped_29,angry,epi34
100years,cropped_3,sad,epi34
100years,cropped_30,sad,epi34
100years,cropped_31,happy,epi34
100years,cropped_32,happy,epi34
100years,cropped_33,fear,epi34
100years,cropped_34,None,epi34
100years,cropped_35,angry,epi34
100years,cropped_36,None,epi34
100years,cropped_37,sad,epi34
100years,cropped_38,fear,epi34
100years,cropped_39,sad,epi34
100years,cropped_4,happy,epi34
100years,cropped_40,sad,epi34
100years,cropped_41,None,epi34
100years,cropped_42,angry,epi34
100years,cropped_43,sad,epi34
100years,cropped_44,happy,epi34
100years,cropped_45,sad,epi34
100years,cropped_46,fear,epi34
100years,cropped_47,sad,epi34
100years,cropped_48,None,epi34
100years,cropped_49,happy,epi34
100years,cropped_5,sad,epi34
100years,cropped_50,fear,epi34
100years,cropped_51,None,epi34
100years,cropped_52,None,epi34
100years,cropped_53,angry,epi34
100years,cropped_54,sad,epi34
100years,cropped_55,happy,epi34
100years,cropped_56,sad,epi34
100years,cropped_57,sad,epi34
100years,cropped_58,sad,epi34
100years,cropped_59,None,epi34
100years,cropped_6,fear,epi34
100years,cropped_60,sad,epi34
100years,cropped_61,None,epi34
100years,cropped_62,sad,epi34
100years,cropped_63,happy,epi34
100years,cropped_64,happy,epi34
100years,cropped_65,sad,epi34
100years,cropped_66,sad,epi34
100years,cropped_67,angry,epi34
100years,cropped_68,sad,epi34
100years,cropped_69,sad,epi34
100years,cropped_7,fear,epi34
100years,cropped_70,sad,epi34
100years,cropped_71,sad,epi34
100years,cropped_72,sad,epi34
100years,cropped_73,angry,epi34
100years,cropped_74,happy,epi34
100years,cropped_75,fear,epi34
100years,cropped_76,sad,epi34
100years,cropped_77,fear,epi34
100years,cropped_78,sad,epi34
100years,cropped_79,happy,epi34
100years,cropped_8,sad,epi34
100years,cropped_80,happy,epi34
100years,cropped_81,sad,epi34
100years,cropped_82,sad,epi34
100years,cropped_83,happy,epi34
100years,cropped_84,sad,epi34
100years,cropped_85,angry,epi34
100years,cropped_86,sad,epi34
100years,cropped_87,None,epi34
100years,cropped_88,sad,epi34
100years,cropped_89,happy,epi34
100years,cropped_9,sad,epi34
100years,cropped_90,sad,epi34
100years,cropped_91,None,epi34
100years,cropped_92,fear,epi34
100years,cropped_93,sad,epi34
100years,cropped_94,None,epi34
100years,cropped_95,sad,epi34
100years,cropped_96,None,epi34
100years,cropped_97,angry,epi34
100years,cropped_98,fear,epi34
100years,cropped_99,surprise,epi34
100years,cropped_1,sad,epi4
100years,cropped_10,fear,epi4
100years,cropped_100,fear,epi4
100years,cropped_101,sad,epi4
100years,cropped_102,fear,epi4
100years,cropped_103,sad,epi4
100years,cropped_11,None,epi4
100years,cropped_12,sad,epi4
100years,cropped_13,sad,epi4
100years,cropped_14,happy,epi4
100years,cropped_15,sad,epi4
100years,cropped_16,sad,epi4
100years,cropped_17,happy,epi4
100years,cropped_18,None,epi4
100years,cropped_19,None,epi4
100years,cropped_2,sad,epi4
100years,cropped_20,None,epi4
100years,cropped_21,fear,epi4
100years,cropped_22,None,epi4
100years,cropped_23,sad,epi4
100years,cropped_24,sad,epi4
100years,cropped_25,None,epi4
100years,cropped_26,sad,epi4
100years,cropped_27,sad,epi4
100years,cropped_28,happy,epi4
100years,cropped_29,fear,epi4
100years,cropped_3,sad,epi4
100years,cropped_30,fear,epi4
100years,cropped_31,happy,epi4
100years,cropped_32,sad,epi4
100years,cropped_33,sad,epi4
100years,cropped_34,fear,epi4
100years,cropped_35,sad,epi4
100years,cropped_36,None,epi4
100years,cropped_37,happy,epi4
100years,cropped_38,happy,epi4
100years,cropped_39,surprise,epi4
100years,cropped_4,fear,epi4
100years,cropped_40,sad,epi4
100years,cropped_41,surprise,epi4
100years,cropped_42,angry,epi4
100years,cropped_44,fear,epi4
100years,cropped_45,happy,epi4
100years,cropped_46,fear,epi4
100years,cropped_47,sad,epi4
100years,cropped_48,sad,epi4
100years,cropped_49,fear,epi4
100years,cropped_5,fear,epi4
100years,cropped_50,sad,epi4
100years,cropped_51,happy,epi4
100years,cropped_52,sad,epi4
100years,cropped_55,sad,epi4
100years,cropped_56,sad,epi4
100years,cropped_57,None,epi4
100years,cropped_58,surprise,epi4
100years,cropped_59,None,epi4
100years,cropped_6,happy,epi4
100years,cropped_60,fear,epi4
100years,cropped_61,sad,epi4
100years,cropped_62,happy,epi4
100years,cropped_63,sad,epi4
100years,cropped_64,None,epi4
100years,cropped_65,happy,epi4
100years,cropped_66,happy,epi4
100years,cropped_67,sad,epi4
100years,cropped_68,None,epi4
100years,cropped_69,happy,epi4
100years,cropped_7,happy,epi4
100years,cropped_70,sad,epi4
100years,cropped_71,None,epi4
100years,cropped_72,None,epi4
100years,cropped_73,sad,epi4
100years,cropped_74,sad,epi4
100years,cropped_75,sad,epi4
100years,cropped_76,sad,epi4
100years,cropped_77,sad,epi4
100years,cropped_78,happy,epi4
100years,cropped_79,surprise,epi4
100years,cropped_8,fear,epi4
100years,cropped_80,angry,epi4
100years,cropped_81,fear,epi4
100years,cropped_82,fear,epi4
100years,cropped_83,happy,epi4
100years,cropped_84,fear,epi4
100years,cropped_85,sad,epi4
100years,cropped_86,sad,epi4
100years,cropped_87,None,epi4
100years,cropped_88,None,epi4
100years,cropped_89,sad,epi4
100years,cropped_9,happy,epi4
100years,cropped_90,None,epi4
100years,cropped_91,sad,epi4
100years,cropped_92,sad,epi4
100years,cropped_93,sad,epi4
100years,cropped_94,happy,epi4
100years,cropped_95,sad,epi4
100years,cropped_96,sad,epi4
100years,cropped_97,fear,epi4
100years,cropped_98,None,epi4
100years,cropped_99,fear,epi4
100years,cropped_1,fear,epi3
100years,cropped_10,fear,epi3
100years,cropped_100,None,epi3
100years,cropped_101,sad,epi3
100years,cropped_102,happy,epi3
100years,cropped_103,None,epi3
100years,cropped_11,happy,epi3
100years,cropped_12,happy,epi3
100years,cropped_13,fear,epi3
100years,cropped_14,sad,epi3
100years,cropped_15,happy,epi3
100years,cropped_16,sad,epi3
100years,cropped_17,surprise,epi3
100years,cropped_18,sad,epi3
100years,cropped_19,sad,epi3
100years,cropped_2,happy,epi3
100years,cropped_20,fear,epi3
100years,cropped_21,sad,epi3
100years,cropped_22,sad,epi3
100years,cropped_23,surprise,epi3
100years,cropped_24,sad,epi3
100years,cropped_25,None,epi3
100years,cropped_26,None,epi3
100years,cropped_27,fear,epi3
100years,cropped_28,sad,epi3
100years,cropped_29,fear,epi3
100years,cropped_3,sad,epi3
100years,cropped_30,happy,epi3
100years,cropped_31,sad,epi3
100years,cropped_32,happy,epi3
100years,cropped_33,fear,epi3
100years,cropped_34,happy,epi3
100years,cropped_35,sad,epi3
100years,cropped_36,sad,epi3
100years,cropped_37,sad,epi3
100years,cropped_38,fear,epi3
100years,cropped_39,None,epi3
100years,cropped_4,sad,epi3
100years,cropped_40,None,epi3
100years,cropped_41,happy,epi3
100years,cropped_42,None,epi3
100years,cropped_43,None,epi3
100years,cropped_44,sad,epi3
100years,cropped_45,None,epi3
100years,cropped_46,sad,epi3
100years,cropped_47,sad,epi3
100years,cropped_48,None,epi3
100years,cropped_49,fear,epi3
100years,cropped_5,fear,epi3
100years,cropped_50,happy,epi3
100years,cropped_51,fear,epi3
100years,cropped_52,fear,epi3
100years,cropped_53,sad,epi3
100years,cropped_54,None,epi3
100years,cropped_55,fear,epi3
100years,cropped_56,fear,epi3
100years,cropped_57,happy,epi3
100years,cropped_58,happy,epi3
100years,cropped_59,None,epi3
100years,cropped_6,happy,epi3
100years,cropped_60,sad,epi3
100years,cropped_61,sad,epi3
100years,cropped_62,fear,epi3
100years,cropped_63,happy,epi3
100years,cropped_64,fear,epi3
100years,cropped_65,sad,epi3
100years,cropped_66,surprise,epi3
100years,cropped_67,sad,epi3
100years,cropped_68,fear,epi3
100years,cropped_69,None,epi3
100years,cropped_7,sad,epi3
100years,cropped_70,sad,epi3
100years,cropped_71,None,epi3
100years,cropped_72,sad,epi3
100years,cropped_73,None,epi3
100years,cropped_74,sad,epi3
100years,cropped_75,happy,epi3
100years,cropped_76,happy,epi3
100years,cropped_77,sad,epi3
100years,cropped_78,fear,epi3
100years,cropped_79,sad,epi3
100years,cropped_8,None,epi3
100years,cropped_80,happy,epi3
100years,cropped_81,None,epi3
100years,cropped_82,None,epi3
100years,cropped_83,fear,epi3
100years,cropped_84,None,epi3
100years,cropped_85,sad,epi3
100years,cropped_86,happy,epi3
100years,cropped_87,sad,epi3
100years,cropped_88,fear,epi3
100years,cropped_89,happy,epi3
100years,cropped_9,sad,epi3
100years,cropped_90,sad,epi3
100years,cropped_91,None,epi3
100years,cropped_92,fear,epi3
100years,cropped_93,sad,epi3
100years,cropped_94,sad,epi3
100years,cropped_95,happy,epi3
100years,cropped_96,sad,epi3
100years,cropped_97,fear,epi3
100years,cropped_98,None,epi3
100years,cropped_99,sad,epi3
100years,cropped_1,fear,epi2
100years,cropped_10,disgust,epi2
100years,cropped_100,fear,epi2
100years,cropped_101,sad,epi2
100years,cropped_102,sad,epi2
100years,cropped_103,sad,epi2
100years,cropped_104,None,epi2
100years,cropped_11,happy,epi2
100years,cropped_12,fear,epi2
100years,cropped_13,disgust,epi2
100years,cropped_14,angry,epi2
100years,cropped_15,surprise,epi2
100years,cropped_16,angry,epi2
100years,cropped_17,sad,epi2
100years,cropped_18,happy,epi2
100years,cropped_19,fear,epi2
100years,cropped_2,fear,epi2
100years,cropped_20,fear,epi2
100years,cropped_21,sad,epi2
100years,cropped_22,happy,epi2
100years,cropped_23,sad,epi2
100years,cropped_24,None,epi2
100years,cropped_25,sad,epi2
100years,cropped_26,fear,epi2
100years,cropped_27,surprise,epi2
100years,cropped_28,happy,epi2
100years,cropped_29,sad,epi2
100years,cropped_3,fear,epi2
100years,cropped_30,sad,epi2
100years,cropped_31,fear,epi2
100years,cropped_32,None,epi2
100years,cropped_33,sad,epi2
100years,cropped_34,happy,epi2
100years,cropped_35,happy,epi2
100years,cropped_36,sad,epi2
100years,cropped_37,sad,epi2
100years,cropped_38,happy,epi2
100years,cropped_39,sad,epi2
100years,cropped_4,fear,epi2
100years,cropped_40,happy,epi2
100years,cropped_41,happy,epi2
100years,cropped_42,happy,epi2
100years,cropped_44,fear,epi2
100years,cropped_45,fear,epi2
100years,cropped_46,surprise,epi2
100years,cropped_47,happy,epi2
100years,cropped_48,fear,epi2
100years,cropped_49,surprise,epi2
100years,cropped_5,sad,epi2
100years,cropped_50,sad,epi2
100years,cropped_51,fear,epi2
100years,cropped_52,sad,epi2
100years,cropped_53,happy,epi2
100years,cropped_54,happy,epi2
100years,cropped_55,fear,epi2
100years,cropped_56,fear,epi2
100years,cropped_57,None,epi2
100years,cropped_58,happy,epi2
100years,cropped_59,sad,epi2
100years,cropped_6,None,epi2
100years,cropped_60,sad,epi2
100years,cropped_61,sad,epi2
100years,cropped_62,sad,epi2
100years,cropped_63,fear,epi2
100years,cropped_64,None,epi2
100years,cropped_65,sad,epi2
100years,cropped_66,sad,epi2
100years,cropped_67,None,epi2
100years,cropped_68,None,epi2
100years,cropped_69,fear,epi2
100years,cropped_7,sad,epi2
100years,cropped_70,sad,epi2
100years,cropped_71,sad,epi2
100years,cropped_72,None,epi2
100years,cropped_73,sad,epi2
100years,cropped_74,happy,epi2
100years,cropped_75,sad,epi2
100years,cropped_76,sad,epi2
100years,cropped_77,sad,epi2
100years,cropped_78,None,epi2
100years,cropped_79,happy,epi2
100years,cropped_8,None,epi2
100years,cropped_80,None,epi2
100years,cropped_81,sad,epi2
100years,cropped_82,fear,epi2
100years,cropped_83,angry,epi2
100years,cropped_84,fear,epi2
100years,cropped_85,sad,epi2
100years,cropped_86,happy,epi2
100years,cropped_87,fear,epi2
100years,cropped_88,sad,epi2
100years,cropped_89,sad,epi2
100years,cropped_9,fear,epi2
100years,cropped_90,fear,epi2
100years,cropped_91,surprise,epi2
100years,cropped_92,fear,epi2
100years,cropped_93,angry,epi2
100years,cropped_94,None,epi2
100years,cropped_95,happy,epi2
100years,cropped_96,sad,epi2
100years,cropped_97,sad,epi2
100years,cropped_98,sad,epi2
100years,cropped_99,sad,epi2
100years,cropped_1,fear,epi5
100years,cropped_10,None,epi5
100years,cropped_100,sad,epi5
100years,cropped_11,fear,epi5
100years,cropped_12,sad,epi5
100years,cropped_13,fear,epi5
100years,cropped_14,happy,epi5
100years,cropped_15,disgust,epi5
100years,cropped_16,sad,epi5
100years,cropped_17,sad,epi5
100years,cropped_18,happy,epi5
100years,cropped_19,sad,epi5
100years,cropped_2,None,epi5
100years,cropped_20,happy,epi5
100years,cropped_21,happy,epi5
100years,cropped_22,sad,epi5
100years,cropped_23,happy,epi5
100years,cropped_24,fear,epi5
100years,cropped_25,happy,epi5
100years,cropped_26,fear,epi5
100years,cropped_27,sad,epi5
100years,cropped_28,fear,epi5
100years,cropped_29,sad,epi5
100years,cropped_3,angry,epi5
100years,cropped_30,sad,epi5
100years,cropped_31,sad,epi5
100years,cropped_32,fear,epi5
100years,cropped_33,surprise,epi5
100years,cropped_34,happy,epi5
100years,cropped_35,None,epi5
100years,cropped_36,fear,epi5
100years,cropped_37,happy,epi5
100years,cropped_38,sad,epi5
100years,cropped_39,None,epi5
100years,cropped_4,sad,epi5
100years,cropped_40,sad,epi5
100years,cropped_41,angry,epi5
100years,cropped_42,sad,epi5
100years,cropped_43,fear,epi5
100years,cropped_44,sad,epi5
100years,cropped_45,sad,epi5
100years,cropped_46,sad,epi5
100years,cropped_47,sad,epi5
100years,cropped_48,happy,epi5
100years,cropped_49,sad,epi5
100years,cropped_5,fear,epi5
100years,cropped_50,surprise,epi5
100years,cropped_51,sad,epi5
100years,cropped_52,sad,epi5
100years,cropped_53,happy,epi5
100years,cropped_54,sad,epi5
100years,cropped_55,sad,epi5
100years,cropped_56,fear,epi5
100years,cropped_57,None,epi5
100years,cropped_58,sad,epi5
100years,cropped_59,fear,epi5
100years,cropped_6,surprise,epi5
100years,cropped_60,fear,epi5
100years,cropped_61,fear,epi5
100years,cropped_62,happy,epi5
100years,cropped_63,sad,epi5
100years,cropped_64,None,epi5
100years,cropped_65,None,epi5
100years,cropped_66,fear,epi5
100years,cropped_67,sad,epi5
100years,cropped_68,None,epi5
100years,cropped_69,sad,epi5
100years,cropped_7,None,epi5
100years,cropped_70,sad,epi5
100years,cropped_71,sad,epi5
100years,cropped_72,sad,epi5
100years,cropped_73,angry,epi5
100years,cropped_74,happy,epi5
100years,cropped_75,fear,epi5
100years,cropped_76,happy,epi5
100years,cropped_77,fear,epi5
100years,cropped_78,None,epi5
100years,cropped_79,happy,epi5
100years,cropped_8,angry,epi5
100years,cropped_80,happy,epi5
100years,cropped_81,sad,epi5
100years,cropped_82,None,epi5
100years,cropped_83,None,epi5
100years,cropped_84,None,epi5
100years,cropped_85,happy,epi5
100years,cropped_86,sad,epi5
100years,cropped_87,sad,epi5
100years,cropped_88,fear,epi5
100years,cropped_89,happy,epi5
100years,cropped_9,sad,epi5
100years,cropped_90,sad,epi5
100years,cropped_91,sad,epi5
100years,cropped_92,None,epi5
100years,cropped_93,fear,epi5
100years,cropped_94,angry,epi5
100years,cropped_95,sad,epi5
100years,cropped_96,fear,epi5
100years,cropped_97,sad,epi5
100years,cropped_98,sad,epi5
100years,cropped_99,fear,epi5
100years,cropped_1,fear,epi27
100years,cropped_10,happy,epi27
100years,cropped_100,surprise,epi27
100years,cropped_11,None,epi27
100years,cropped_12,happy,epi27
100years,cropped_13,sad,epi27
100years,cropped_14,sad,epi27
100years,cropped_15,sad,epi27
100years,cropped_16,sad,epi27
100years,cropped_17,happy,epi27
100years,cropped_18,happy,epi27
100years,cropped_19,sad,epi27
100years,cropped_2,sad,epi27
100years,cropped_20,fear,epi27
100years,cropped_21,fear,epi27
100years,cropped_22,fear,epi27
100years,cropped_23,sad,epi27
100years,cropped_24,fear,epi27
100years,cropped_25,sad,epi27
100years,cropped_26,sad,epi27
100years,cropped_27,happy,epi27
100years,cropped_28,fear,epi27
100years,cropped_29,sad,epi27
100years,cropped_3,fear,epi27
100years,cropped_30,happy,epi27
100years,cropped_31,happy,epi27
100years,cropped_32,None,epi27
100years,cropped_33,fear,epi27
100years,cropped_34,happy,epi27
100years,cropped_35,sad,epi27
100years,cropped_36,None,epi27
100years,cropped_37,sad,epi27
100years,cropped_38,sad,epi27
100years,cropped_39,fear,epi27
100years,cropped_4,None,epi27
100years,cropped_40,fear,epi27
100years,cropped_41,happy,epi27
100years,cropped_42,sad,epi27
100years,cropped_43,sad,epi27
100years,cropped_44,sad,epi27
100years,cropped_45,sad,epi27
100years,cropped_46,sad,epi27
100years,cropped_47,sad,epi27
100years,cropped_48,sad,epi27
100years,cropped_49,sad,epi27
100years,cropped_5,sad,epi27
100years,cropped_50,sad,epi27
100years,cropped_51,fear,epi27
100years,cropped_52,sad,epi27
100years,cropped_53,None,epi27
100years,cropped_54,sad,epi27
100years,cropped_55,sad,epi27
100years,cropped_56,sad,epi27
100years,cropped_57,sad,epi27
100years,cropped_58,fear,epi27
100years,cropped_59,happy,epi27
100years,cropped_6,happy,epi27
100years,cropped_60,None,epi27
100years,cropped_61,sad,epi27
100years,cropped_62,None,epi27
100years,cropped_63,happy,epi27
100years,cropped_64,sad,epi27
100years,cropped_65,None,epi27
100years,cropped_66,fear,epi27
100years,cropped_67,sad,epi27
100years,cropped_68,sad,epi27
100years,cropped_69,sad,epi27
100years,cropped_7,happy,epi27
100years,cropped_70,sad,epi27
100years,cropped_71,happy,epi27
100years,cropped_72,fear,epi27
100years,cropped_73,fear,epi27
100years,cropped_74,sad,epi27
100years,cropped_75,sad,epi27
100years,cropped_76,None,epi27
100years,cropped_77,None,epi27
100years,cropped_78,sad,epi27
100years,cropped_79,None,epi27
100years,cropped_8,happy,epi27
100years,cropped_80,sad,epi27
100years,cropped_81,angry,epi27
100years,cropped_82,sad,epi27
100years,cropped_83,sad,epi27
100years,cropped_84,sad,epi27
100years,cropped_85,angry,epi27
100years,cropped_86,sad,epi27
100years,cropped_87,None,epi27
100years,cropped_88,sad,epi27
100years,cropped_89,None,epi27
100years,cropped_9,fear,epi27
100years,cropped_90,sad,epi27
100years,cropped_91,angry,epi27
100years,cropped_92,sad,epi27
100years,cropped_93,sad,epi27
100years,cropped_94,None,epi27
100years,cropped_95,None,epi27
100years,cropped_96,happy,epi27
100years,cropped_97,sad,epi27
100years,cropped_98,happy,epi27
100years,cropped_99,sad,epi27
100years,cropped_1,sad,epi18
100years,cropped_10,fear,epi18
100years,cropped_100,angry,epi18
100years,cropped_11,sad,epi18
100years,cropped_12,happy,epi18
100years,cropped_13,happy,epi18
100years,cropped_14,fear,epi18
100years,cropped_15,happy,epi18
100years,cropped_16,sad,epi18
100years,cropped_17,happy,epi18
100years,cropped_18,sad,epi18
100years,cropped_19,sad,epi18
100years,cropped_2,fear,epi18
100years,cropped_20,None,epi18
100years,cropped_21,sad,epi18
100years,cropped_22,sad,epi18
100years,cropped_23,happy,epi18
100years,cropped_24,None,epi18
100years,cropped_25,sad,epi18
100years,cropped_26,sad,epi18
100years,cropped_27,angry,epi18
100years,cropped_28,sad,epi18
100years,cropped_29,fear,epi18
100years,cropped_3,None,epi18
100years,cropped_30,sad,epi18
100years,cropped_31,sad,epi18
100years,cropped_32,sad,epi18
100years,cropped_33,sad,epi18
100years,cropped_34,sad,epi18
100years,cropped_35,happy,epi18
100years,cropped_36,None,epi18
100years,cropped_37,None,epi18
100years,cropped_38,happy,epi18
100years,cropped_39,surprise,epi18
100years,cropped_4,fear,epi18
100years,cropped_40,surprise,epi18
100years,cropped_41,fear,epi18
100years,cropped_42,None,epi18
100years,cropped_43,fear,epi18
100years,cropped_44,surprise,epi18
100years,cropped_45,None,epi18
100years,cropped_46,sad,epi18
100years,cropped_47,None,epi18
100years,cropped_48,sad,epi18
100years,cropped_49,fear,epi18
100years,cropped_5,sad,epi18
100years,cropped_50,sad,epi18
100years,cropped_51,None,epi18
100years,cropped_52,sad,epi18
100years,cropped_53,angry,epi18
100years,cropped_54,sad,epi18
100years,cropped_55,sad,epi18
100years,cropped_56,None,epi18
100years,cropped_57,sad,epi18
100years,cropped_58,fear,epi18
100years,cropped_59,happy,epi18
100years,cropped_6,happy,epi18
100years,cropped_60,fear,epi18
100years,cropped_61,None,epi18
100years,cropped_62,sad,epi18
100years,cropped_63,angry,epi18
100years,cropped_64,fear,epi18
100years,cropped_65,happy,epi18
100years,cropped_66,happy,epi18
100years,cropped_67,None,epi18
100years,cropped_68,sad,epi18
100years,cropped_69,sad,epi18
100years,cropped_7,sad,epi18
100years,cropped_70,happy,epi18
100years,cropped_71,None,epi18
100years,cropped_72,sad,epi18
100years,cropped_73,None,epi18
100years,cropped_74,sad,epi18
100years,cropped_75,sad,epi18
100years,cropped_76,sad,epi18
100years,cropped_77,sad,epi18
100years,cropped_78,sad,epi18
100years,cropped_79,fear,epi18
100years,cropped_8,fear,epi18
100years,cropped_80,happy,epi18
100years,cropped_81,happy,epi18
100years,cropped_82,sad,epi18
100years,cropped_83,happy,epi18
100years,cropped_84,happy,epi18
100years,cropped_85,fear,epi18
100years,cropped_86,fear,epi18
100years,cropped_87,sad,epi18
100years,cropped_88,sad,epi18
100years,cropped_89,fear,epi18
100years,cropped_9,happy,epi18
100years,cropped_90,fear,epi18
100years,cropped_91,angry,epi18
100years,cropped_92,sad,epi18
100years,cropped_93,sad,epi18
100years,cropped_94,surprise,epi18
